iteracion,COMPRAR_100,COMPRAR_75,COMPRAR_50,COMPRAR_25,COMPRAR_10,MANTENER,VENDER_10,VENDER_25,VENDER_50,VENDER_75,VENDER_100
1142,0.191374,0.183303,0.206343,0.182096,0.191223,0.190142,0.276842,0.265499,0.252125,0.149236,0.244881
1143,0.191374,0.183303,0.206343,0.182096,0.191223,0.190142,0.274933,0.265499,0.252125,0.149236,0.244881
1144,0.191374,0.183303,0.206343,0.182096,0.197268,0.190142,0.274933,0.265499,0.252125,0.149236,0.244881
1145,0.191374,0.183303,0.206343,0.182096,0.20439,0.190142,0.274933,0.265499,0.252125,0.149236,0.244881
1146,0.191374,0.183303,0.206343,0.182096,0.203321,0.190142,0.274933,0.265499,0.252125,0.149236,0.244881
1147,0.191374,0.183303,0.206343,0.182096,0.205224,0.190142,0.274933,0.265499,0.252125,0.149236,0.244881
1148,0.191374,0.183303,0.206343,0.182096,0.206055,0.190142,0.274933,0.265499,0.252125,0.149236,0.244881
1149,0.191374,0.183303,0.206343,0.182096,0.209696,0.190142,0.274933,0.265499,0.252125,0.149236,0.244881
1150,0.191374,0.183303,0.206343,0.182096,0.204763,0.190142,0.274933,0.265499,0.252125,0.149236,0.244881
1151,0.191374,0.181181,0.206343,0.182096,0.204763,0.190142,0.274933,0.265499,0.252125,0.149236,0.244881
1152,0.191374,0.181181,0.206343,0.182096,0.203198,0.190142,0.274933,0.265499,0.252125,0.149236,0.244881
1153,0.191374,0.181181,0.213295,0.182096,0.203198,0.190142,0.274933,0.265499,0.252125,0.149236,0.244881
1154,0.191374,0.181181,0.215668,0.182096,0.203198,0.190142,0.274933,0.265499,0.252125,0.149236,0.244881
1155,0.191374,0.181181,0.213935,0.182096,0.203198,0.190142,0.274933,0.265499,0.252125,0.149236,0.244881
1156,0.191374,0.181181,0.211595,0.182096,0.203198,0.190142,0.274933,0.265499,0.252125,0.149236,0.244881
1157,0.191374,0.181181,0.211595,0.182096,0.203198,0.190142,0.274933,0.265489,0.252125,0.149236,0.244881
1158,0.191374,0.181181,0.211595,0.182096,0.203198,0.190142,0.2734,0.265489,0.252125,0.149236,0.244881
1159,0.191374,0.181181,0.211595,0.182096,0.203198,0.190142,0.2734,0.263565,0.252125,0.149236,0.244881
1160,0.191374,0.181181,0.211595,0.182096,0.203198,0.190142,0.2734,0.263565,0.252125,0.149236,0.242805
1161,0.191374,0.181181,0.211595,0.182096,0.203198,0.198479,0.2734,0.263565,0.252125,0.149236,0.242805
1162,0.191374,0.181181,0.211595,0.182096,0.203198,0.197565,0.2734,0.263565,0.252125,0.149236,0.242805
1163,0.191374,0.181181,0.211595,0.182096,0.203198,0.199716,0.2734,0.263565,0.252125,0.149236,0.242805
1164,0.191374,0.181181,0.211595,0.182096,0.203198,0.197864,0.2734,0.263565,0.252125,0.149236,0.242805
1165,0.191374,0.181181,0.211595,0.182096,0.203198,0.197864,0.2734,0.263565,0.252125,0.151186,0.242805
1166,0.191374,0.181181,0.211595,0.182096,0.203198,0.197864,0.2734,0.263565,0.249811,0.151186,0.242805
1167,0.191374,0.181181,0.20952,0.182096,0.203198,0.197864,0.2734,0.263565,0.249811,0.151186,0.242805
1168,0.191374,0.181181,0.20952,0.182096,0.203198,0.194975,0.2734,0.263565,0.249811,0.151186,0.242805
1169,0.191706,0.181181,0.20952,0.182096,0.203198,0.194975,0.2734,0.263565,0.249811,0.151186,0.242805
1170,0.191706,0.181181,0.20952,0.182096,0.203198,0.194975,0.2734,0.263565,0.249811,0.149197,0.242805
1171,0.191706,0.181181,0.20952,0.184028,0.203198,0.194975,0.2734,0.263565,0.249811,0.149197,0.242805
1172,0.191706,0.181181,0.20952,0.184028,0.201951,0.194975,0.2734,0.263565,0.249811,0.149197,0.242805
1173,0.191706,0.181181,0.20952,0.182362,0.201951,0.194975,0.2734,0.263565,0.249811,0.149197,0.242805
1174,0.191706,0.181181,0.20952,0.182362,0.201951,0.194975,0.27154,0.263565,0.249811,0.149197,0.242805
1175,0.191706,0.187467,0.20952,0.182362,0.201951,0.194975,0.27154,0.263565,0.249811,0.149197,0.242805
1176,0.191706,0.188883,0.20952,0.182362,0.201951,0.194975,0.27154,0.263565,0.249811,0.149197,0.242805
1177,0.191706,0.187008,0.20952,0.182362,0.201951,0.194975,0.27154,0.263565,0.249811,0.149197,0.242805
1178,0.189645,0.187008,0.20952,0.182362,0.201951,0.194975,0.27154,0.263565,0.249811,0.149197,0.242805
1179,0.189645,0.187008,0.20952,0.182362,0.201951,0.194975,0.27154,0.265827,0.249811,0.149197,0.242805
1180,0.189645,0.187008,0.20952,0.182362,0.201951,0.194975,0.27154,0.268234,0.249811,0.149197,0.242805
1181,0.189645,0.187008,0.20952,0.182362,0.201951,0.194975,0.27154,0.268117,0.249811,0.149197,0.242805
1182,0.189645,0.187008,0.20952,0.182362,0.201951,0.194975,0.27154,0.268778,0.249811,0.149197,0.242805
1183,0.189645,0.187008,0.20952,0.182362,0.201951,0.194975,0.27154,0.266899,0.249811,0.149197,0.242805
1184,0.189645,0.184953,0.20952,0.182362,0.201951,0.194975,0.27154,0.266899,0.249811,0.149197,0.242805
1185,0.189645,0.184953,0.20952,0.182362,0.201951,0.194975,0.27154,0.266899,0.249811,0.149197,0.240831
1186,0.189645,0.184953,0.20952,0.182362,0.201951,0.194975,0.27154,0.266899,0.250089,0.149197,0.240831
1187,0.189645,0.184953,0.210405,0.182362,0.201951,0.194975,0.27154,0.266899,0.250089,0.149197,0.240831
1188,0.189645,0.184953,0.210405,0.182362,0.20522,0.194975,0.27154,0.266899,0.250089,0.149197,0.240831
1189,0.189645,0.184953,0.210405,0.182362,0.211228,0.194975,0.27154,0.266899,0.250089,0.149197,0.240831
1190,0.189645,0.184953,0.210405,0.182362,0.209675,0.194975,0.27154,0.266899,0.250089,0.149197,0.240831
1191,0.189645,0.184953,0.210405,0.182362,0.207619,0.194975,0.27154,0.266899,0.250089,0.149197,0.240831
1192,0.189645,0.184953,0.210405,0.182362,0.207619,0.194975,0.270042,0.266899,0.250089,0.149197,0.240831
1193,0.189645,0.184953,0.210405,0.182362,0.207619,0.194975,0.270042,0.264133,0.250089,0.149197,0.240831
1194,0.189645,0.184953,0.210405,0.182362,0.207619,0.194975,0.270042,0.264133,0.251905,0.149197,0.240831
1195,0.189645,0.184953,0.210405,0.182362,0.207619,0.194975,0.270042,0.264133,0.252443,0.149197,0.240831
1196,0.189645,0.184953,0.210405,0.186837,0.207619,0.194975,0.270042,0.264133,0.252443,0.149197,0.240831
1197,0.189645,0.184953,0.210405,0.185948,0.207619,0.194975,0.270042,0.264133,0.252443,0.149197,0.240831
1198,0.189645,0.184953,0.210405,0.185948,0.207619,0.194975,0.270042,0.264133,0.256872,0.149197,0.240831
1199,0.189645,0.184953,0.210405,0.185948,0.207619,0.194975,0.270042,0.264133,0.25494,0.149197,0.240831
1200,0.189645,0.184953,0.210405,0.185948,0.207619,0.194975,0.270042,0.264133,0.259805,0.149197,0.240831
1201,0.189645,0.184953,0.210405,0.185948,0.207619,0.194975,0.270042,0.264133,0.256051,0.149197,0.240831
1202,0.189645,0.184953,0.212725,0.185948,0.207619,0.194975,0.270042,0.264133,0.256051,0.149197,0.240831
1203,0.189645,0.184953,0.217726,0.185948,0.207619,0.194975,0.270042,0.264133,0.256051,0.149197,0.240831
1204,0.189645,0.184953,0.216008,0.185948,0.207619,0.194975,0.270042,0.264133,0.256051,0.149197,0.240831
1205,0.189645,0.184953,0.214249,0.185948,0.207619,0.194975,0.270042,0.264133,0.256051,0.149197,0.240831
1206,0.189645,0.184953,0.214249,0.185948,0.207619,0.192944,0.270042,0.264133,0.256051,0.149197,0.240831
1207,0.189645,0.184953,0.214249,0.185948,0.207619,0.192944,0.270042,0.264133,0.256051,0.15564,0.240831
1208,0.189645,0.184953,0.214249,0.185948,0.207619,0.192944,0.270042,0.264133,0.256051,0.156879,0.240831
1209,0.189645,0.184953,0.214249,0.185948,0.207619,0.192944,0.270042,0.264133,0.256051,0.166009,0.240831
1210,0.189645,0.184953,0.214249,0.185948,0.207619,0.192944,0.270042,0.264133,0.256051,0.169787,0.240831
1211,0.189645,0.184953,0.214249,0.185948,0.207619,0.192944,0.270042,0.264133,0.256051,0.163583,0.240831
1212,0.189645,0.184953,0.214249,0.185948,0.207619,0.192944,0.270042,0.264133,0.256051,0.162182,0.240831
1213,0.189645,0.184953,0.214249,0.194579,0.207619,0.192944,0.270042,0.264133,0.256051,0.162182,0.240831
1214,0.189645,0.184953,0.214249,0.19146,0.207619,0.192944,0.270042,0.264133,0.256051,0.162182,0.240831
1215,0.189645,0.184953,0.214249,0.202737,0.207619,0.192944,0.270042,0.264133,0.256051,0.162182,0.240831
1216,0.189645,0.184953,0.214249,0.200926,0.207619,0.192944,0.270042,0.264133,0.256051,0.162182,0.240831
1217,0.189645,0.184953,0.214249,0.198401,0.207619,0.192944,0.270042,0.264133,0.256051,0.162182,0.240831
1218,0.189645,0.184953,0.214249,0.196356,0.207619,0.192944,0.270042,0.264133,0.256051,0.162182,0.240831
1219,0.189645,0.184953,0.214249,0.196356,0.205512,0.192944,0.270042,0.264133,0.256051,0.162182,0.240831
1220,0.189645,0.184953,0.214249,0.196356,0.205512,0.192944,0.270042,0.264133,0.256051,0.162182,0.238889
1221,0.187627,0.184953,0.214249,0.196356,0.205512,0.192944,0.270042,0.264133,0.256051,0.162182,0.238889
1222,0.187627,0.184953,0.214249,0.196356,0.205512,0.192944,0.270042,0.264133,0.254225,0.162182,0.238889
1223,0.187627,0.185096,0.214249,0.196356,0.205512,0.192944,0.270042,0.264133,0.254225,0.162182,0.238889
1224,0.187627,0.185096,0.214249,0.196356,0.205512,0.192944,0.270538,0.264133,0.254225,0.162182,0.238889
1225,0.187627,0.185096,0.214249,0.196356,0.205512,0.192944,0.268734,0.264133,0.254225,0.162182,0.238889
1226,0.187627,0.185096,0.214249,0.194352,0.205512,0.192944,0.268734,0.264133,0.254225,0.162182,0.238889
1227,0.187627,0.185096,0.21359,0.194352,0.205512,0.192944,0.268734,0.264133,0.254225,0.162182,0.238889
1228,0.187627,0.185096,0.21359,0.194352,0.205512,0.192944,0.268734,0.264133,0.254225,0.164284,0.238889
1229,0.187627,0.185096,0.21359,0.194352,0.205512,0.192944,0.268734,0.267346,0.254225,0.164284,0.238889
1230,0.187627,0.185096,0.21359,0.194352,0.205512,0.192944,0.268734,0.266178,0.254225,0.164284,0.238889
1231,0.187627,0.183098,0.21359,0.194352,0.205512,0.192944,0.268734,0.266178,0.254225,0.164284,0.238889
1232,0.187627,0.183098,0.21359,0.194352,0.205512,0.192944,0.268734,0.265583,0.254225,0.164284,0.238889
1233,0.187627,0.183098,0.21359,0.194352,0.205512,0.192944,0.268734,0.265583,0.254225,0.165478,0.238889
1234,0.187627,0.183098,0.21359,0.194352,0.205512,0.195979,0.268734,0.265583,0.254225,0.165478,0.238889
1235,0.187627,0.183098,0.21359,0.194352,0.205512,0.193979,0.268734,0.265583,0.254225,0.165478,0.238889
1236,0.187627,0.183098,0.21359,0.194352,0.205512,0.193979,0.268734,0.265583,0.258546,0.165478,0.238889
1237,0.187627,0.183098,0.21359,0.194352,0.205512,0.193979,0.268734,0.265583,0.261298,0.165478,0.238889
1238,0.187627,0.183098,0.21359,0.194352,0.205512,0.193979,0.268734,0.265583,0.259418,0.165478,0.238889
1239,0.187627,0.183098,0.21359,0.194352,0.205512,0.193979,0.268734,0.265583,0.259319,0.165478,0.238889
1240,0.187627,0.183098,0.21359,0.194352,0.205512,0.193979,0.268734,0.265583,0.258321,0.165478,0.238889
1241,0.187627,0.183098,0.21359,0.194352,0.205512,0.193979,0.268734,0.265583,0.258321,0.165478,0.234169
1242,0.187627,0.183098,0.21359,0.194352,0.208139,0.193979,0.268734,0.265583,0.258321,0.165478,0.234169
1243,0.187627,0.183098,0.21359,0.194352,0.213048,0.193979,0.268734,0.265583,0.258321,0.165478,0.234169
1244,0.187627,0.183098,0.21359,0.194352,0.211372,0.193979,0.268734,0.265583,0.258321,0.165478,0.234169
1245,0.187627,0.183098,0.21359,0.194352,0.210703,0.193979,0.268734,0.265583,0.258321,0.165478,0.234169
1246,0.187627,0.183098,0.21359,0.194352,0.210703,0.193979,0.268734,0.265583,0.258321,0.169229,0.234169
1247,0.187627,0.183098,0.21359,0.194352,0.210703,0.193979,0.268734,0.265583,0.258321,0.17621,0.234169
1248,0.187627,0.183098,0.21359,0.194352,0.210703,0.193979,0.268734,0.265583,0.258321,0.176176,0.234169
1249,0.187627,0.183098,0.21359,0.194352,0.210703,0.193979,0.268734,0.265583,0.258321,0.17799,0.234169
1250,0.187627,0.183098,0.21359,0.194352,0.210703,0.193979,0.268734,0.265583,0.258321,0.17599,0.234169
1251,0.184861,0.183098,0.21359,0.194352,0.210703,0.193979,0.268734,0.265583,0.258321,0.17599,0.234169
1252,0.184861,0.183098,0.21359,0.194352,0.210703,0.193979,0.266954,0.265583,0.258321,0.17599,0.234169
1253,0.184861,0.183098,0.21359,0.194352,0.210703,0.193979,0.266954,0.269128,0.258321,0.17599,0.234169
1254,0.184861,0.183098,0.21359,0.194352,0.210703,0.193979,0.266954,0.267321,0.258321,0.17599,0.234169
1255,0.184861,0.183098,0.216514,0.194352,0.210703,0.193979,0.266954,0.267321,0.258321,0.17599,0.234169
1256,0.184861,0.183098,0.215159,0.194352,0.210703,0.193979,0.266954,0.267321,0.258321,0.17599,0.234169
1257,0.184861,0.183098,0.215159,0.194352,0.210703,0.193979,0.266954,0.259997,0.258321,0.17599,0.234169
1258,0.184861,0.183098,0.215159,0.194352,0.210703,0.193979,0.266954,0.259997,0.256501,0.17599,0.234169
1259,0.184861,0.183098,0.215159,0.194352,0.210703,0.193979,0.266954,0.259997,0.256501,0.177112,0.234169
1260,0.184861,0.183098,0.215159,0.193329,0.210703,0.193979,0.266954,0.259997,0.256501,0.177112,0.234169
1261,0.184861,0.183098,0.215159,0.193329,0.209815,0.193979,0.266954,0.259997,0.256501,0.177112,0.234169
1262,0.184861,0.183098,0.215159,0.193329,0.209815,0.197599,0.266954,0.259997,0.256501,0.177112,0.234169
1263,0.184861,0.183098,0.215159,0.193329,0.209815,0.197765,0.266954,0.259997,0.256501,0.177112,0.234169
1264,0.184861,0.183098,0.215159,0.193329,0.209815,0.195917,0.266954,0.259997,0.256501,0.177112,0.234169
1265,0.184861,0.183098,0.213505,0.193329,0.209815,0.195917,0.266954,0.259997,0.256501,0.177112,0.234169
1266,0.184861,0.183098,0.213505,0.193329,0.209815,0.195917,0.266954,0.259997,0.256501,0.175166,0.234169
1267,0.184861,0.18311,0.213505,0.193329,0.209815,0.195917,0.266954,0.259997,0.256501,0.175166,0.234169
1268,0.184861,0.18311,0.213505,0.193329,0.209815,0.195917,0.270008,0.259997,0.256501,0.175166,0.234169
1269,0.184861,0.18311,0.213505,0.193329,0.209815,0.195917,0.268526,0.259997,0.256501,0.175166,0.234169
1270,0.184861,0.18311,0.213505,0.193329,0.209815,0.195917,0.268592,0.259997,0.256501,0.175166,0.234169
1271,0.184861,0.18311,0.213505,0.193329,0.209815,0.195917,0.268592,0.259997,0.25629,0.175166,0.234169
1272,0.184861,0.18311,0.213505,0.193329,0.214016,0.195917,0.268592,0.259997,0.25629,0.175166,0.234169
1273,0.184861,0.18311,0.213505,0.193329,0.212979,0.195917,0.268592,0.259997,0.25629,0.175166,0.234169
1274,0.184861,0.18311,0.213505,0.193329,0.214763,0.195917,0.268592,0.259997,0.25629,0.175166,0.234169
1275,0.184861,0.18311,0.213505,0.193329,0.215084,0.195917,0.268592,0.259997,0.25629,0.175166,0.234169
1276,0.184861,0.18311,0.213505,0.1915,0.215084,0.195917,0.268592,0.259997,0.25629,0.175166,0.234169
1277,0.184861,0.18311,0.213505,0.1915,0.215084,0.195917,0.268079,0.259997,0.25629,0.175166,0.234169
1278,0.184861,0.183309,0.213505,0.1915,0.215084,0.195917,0.268079,0.259997,0.25629,0.175166,0.234169
1279,0.183331,0.183309,0.213505,0.1915,0.215084,0.195917,0.268079,0.259997,0.25629,0.175166,0.234169
1280,0.183331,0.183309,0.213505,0.1915,0.215084,0.195917,0.268079,0.259997,0.25451,0.175166,0.234169
1281,0.183331,0.183309,0.212393,0.1915,0.215084,0.195917,0.268079,0.259997,0.25451,0.175166,0.234169
1282,0.183331,0.183309,0.212393,0.1915,0.213181,0.195917,0.268079,0.259997,0.25451,0.175166,0.234169
1283,0.183331,0.183309,0.212393,0.1915,0.213181,0.195917,0.268079,0.259997,0.25451,0.175166,0.236546
1284,0.183331,0.183309,0.212393,0.1915,0.213181,0.195917,0.268079,0.259997,0.25451,0.175166,0.237178
1285,0.183331,0.183309,0.212393,0.1915,0.213181,0.195917,0.268079,0.259997,0.25451,0.175166,0.236382
1286,0.183331,0.183309,0.212393,0.1915,0.213181,0.189013,0.268079,0.259997,0.25451,0.175166,0.236382
1287,0.183331,0.183309,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.175166,0.236382
1288,0.183331,0.183309,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.17771,0.236382
1289,0.183331,0.183309,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.183392,0.236382
1290,0.183331,0.183309,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.184003,0.236382
1291,0.183331,0.183309,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1292,0.183331,0.188339,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1293,0.183331,0.195962,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1294,0.183331,0.196316,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1295,0.183331,0.206261,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1296,0.183331,0.207797,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1297,0.183331,0.213803,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1298,0.183331,0.218525,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1299,0.183331,0.216142,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1300,0.183331,0.217892,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1301,0.183331,0.216146,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1302,0.183331,0.221533,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1303,0.183331,0.219206,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1304,0.183331,0.217889,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1305,0.183331,0.216894,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1306,0.183331,0.218299,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1307,0.183331,0.216388,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1308,0.183331,0.217539,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1309,0.183331,0.224747,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1310,0.183331,0.221643,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1311,0.183331,0.22969,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1312,0.183331,0.227415,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1313,0.183331,0.225471,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1314,0.183331,0.223814,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1315,0.183331,0.221541,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.236382
1316,0.183331,0.221541,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.242
1317,0.183331,0.221541,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.240139
1318,0.183331,0.221541,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.182066,0.238319
1319,0.183331,0.221541,0.212393,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.179565,0.238319
1320,0.183331,0.221541,0.210774,0.1915,0.213181,0.189013,0.26636,0.259997,0.25451,0.179565,0.238319
1321,0.183331,0.221541,0.210774,0.190165,0.213181,0.189013,0.26636,0.259997,0.25451,0.179565,0.238319
1322,0.183331,0.221541,0.210774,0.190165,0.213181,0.189013,0.26636,0.259997,0.255728,0.179565,0.238319
1323,0.183331,0.221541,0.210774,0.190165,0.213181,0.189013,0.26636,0.259997,0.255618,0.179565,0.238319
1324,0.181441,0.221541,0.210774,0.190165,0.213181,0.189013,0.26636,0.259997,0.255618,0.179565,0.238319
1325,0.181441,0.221541,0.210774,0.190165,0.213181,0.189013,0.263256,0.259997,0.255618,0.179565,0.238319
1326,0.181441,0.221541,0.210774,0.190165,0.21225,0.189013,0.263256,0.259997,0.255618,0.179565,0.238319
1327,0.181441,0.221541,0.210774,0.190165,0.21225,0.189013,0.263256,0.259997,0.255618,0.179565,0.238133
1328,0.181441,0.221541,0.210774,0.190165,0.21225,0.189013,0.263256,0.259219,0.255618,0.179565,0.238133
1329,0.181441,0.221541,0.210774,0.190165,0.21225,0.189013,0.263256,0.259219,0.251296,0.179565,0.238133
1330,0.181441,0.224262,0.210774,0.190165,0.21225,0.189013,0.263256,0.259219,0.251296,0.179565,0.238133
1331,0.181441,0.228072,0.210774,0.190165,0.21225,0.189013,0.263256,0.259219,0.251296,0.179565,0.238133
1332,0.181441,0.226202,0.210774,0.190165,0.21225,0.189013,0.263256,0.259219,0.251296,0.179565,0.238133
1333,0.181441,0.225806,0.210774,0.190165,0.21225,0.189013,0.263256,0.259219,0.251296,0.179565,0.238133
1334,0.181441,0.225806,0.210774,0.190165,0.21225,0.189013,0.263256,0.259219,0.251296,0.179565,0.242209
1335,0.181441,0.225806,0.210774,0.190165,0.21225,0.189013,0.263256,0.259219,0.251296,0.179565,0.240716
1336,0.181441,0.225806,0.210774,0.190165,0.21225,0.189013,0.263256,0.259219,0.251296,0.179565,0.240062
1337,0.181441,0.225806,0.210774,0.190165,0.21225,0.189013,0.263256,0.257514,0.251296,0.179565,0.240062
1338,0.181441,0.225347,0.210774,0.190165,0.21225,0.189013,0.263256,0.257514,0.251296,0.179565,0.240062
1339,0.181441,0.225347,0.210774,0.191873,0.21225,0.189013,0.263256,0.257514,0.251296,0.179565,0.240062
1340,0.181441,0.225347,0.210925,0.191873,0.21225,0.189013,0.263256,0.257514,0.251296,0.179565,0.240062
1341,0.181441,0.225347,0.210925,0.191873,0.217088,0.189013,0.263256,0.257514,0.251296,0.179565,0.240062
1342,0.181441,0.225347,0.210925,0.191873,0.216263,0.189013,0.263256,0.257514,0.251296,0.179565,0.240062
1343,0.181441,0.225347,0.210925,0.191873,0.22188,0.189013,0.263256,0.257514,0.251296,0.179565,0.240062
1344,0.181441,0.225347,0.210925,0.191873,0.224178,0.189013,0.263256,0.257514,0.251296,0.179565,0.240062
1345,0.181441,0.225347,0.210925,0.191873,0.222401,0.189013,0.263256,0.257514,0.251296,0.179565,0.240062
1346,0.181441,0.225347,0.210925,0.191873,0.220548,0.189013,0.263256,0.257514,0.251296,0.179565,0.240062
1347,0.181441,0.225347,0.210925,0.191783,0.220548,0.189013,0.263256,0.257514,0.251296,0.179565,0.240062
1348,0.181441,0.225347,0.210925,0.191783,0.218725,0.189013,0.263256,0.257514,0.251296,0.179565,0.240062
1349,0.181441,0.225347,0.210925,0.191783,0.218725,0.189013,0.263256,0.257514,0.251296,0.177498,0.240062
1350,0.174517,0.225347,0.210925,0.191783,0.218725,0.189013,0.263256,0.257514,0.251296,0.177498,0.240062
1351,0.174517,0.225347,0.210925,0.191783,0.218725,0.189013,0.263256,0.257514,0.251296,0.177498,0.240123
1352,0.174517,0.225347,0.21003,0.191783,0.218725,0.189013,0.263256,0.257514,0.251296,0.177498,0.240123
1353,0.174517,0.222875,0.21003,0.191783,0.218725,0.189013,0.263256,0.257514,0.251296,0.177498,0.240123
1354,0.174517,0.222875,0.21003,0.191783,0.218725,0.189013,0.26159,0.257514,0.251296,0.177498,0.240123
1355,0.174517,0.222875,0.21003,0.189939,0.218725,0.189013,0.26159,0.257514,0.251296,0.177498,0.240123
1356,0.174517,0.222875,0.21003,0.189939,0.218725,0.189013,0.26159,0.257514,0.251296,0.177498,0.236223
1357,0.174517,0.222875,0.21003,0.189939,0.218725,0.189013,0.26159,0.256655,0.251296,0.177498,0.236223
1358,0.174517,0.222875,0.21003,0.189939,0.218725,0.18804,0.26159,0.256655,0.251296,0.177498,0.236223
1359,0.174517,0.222875,0.21003,0.189939,0.218725,0.18804,0.26159,0.256655,0.256063,0.177498,0.236223
1360,0.174517,0.222875,0.21003,0.189939,0.218725,0.18804,0.26159,0.256655,0.256837,0.177498,0.236223
1361,0.174517,0.222875,0.21003,0.189939,0.218725,0.18804,0.26159,0.256655,0.254178,0.177498,0.236223
1362,0.174517,0.222875,0.21003,0.189939,0.218725,0.18804,0.26159,0.256655,0.258558,0.177498,0.236223
1363,0.174517,0.222875,0.21003,0.189939,0.218725,0.18804,0.26159,0.256655,0.258012,0.177498,0.236223
1364,0.174517,0.222875,0.21003,0.189939,0.218725,0.18804,0.26159,0.256655,0.257155,0.177498,0.236223
1365,0.174517,0.222875,0.2085,0.189939,0.218725,0.18804,0.26159,0.256655,0.257155,0.177498,0.236223
1366,0.174517,0.222875,0.2085,0.189939,0.218725,0.18804,0.26159,0.256655,0.260924,0.177498,0.236223
1367,0.174517,0.222875,0.2085,0.189939,0.218725,0.18804,0.26159,0.256655,0.25924,0.177498,0.236223
1368,0.174517,0.222875,0.2085,0.189939,0.218725,0.18804,0.26159,0.256655,0.256345,0.177498,0.236223
1369,0.174517,0.222875,0.2085,0.189939,0.216976,0.18804,0.26159,0.256655,0.256345,0.177498,0.236223
1370,0.174517,0.222875,0.2085,0.189939,0.216976,0.18804,0.258366,0.256655,0.256345,0.177498,0.236223
1371,0.174517,0.222875,0.2085,0.189939,0.216976,0.18804,0.258366,0.254988,0.256345,0.177498,0.236223
1372,0.174517,0.222875,0.2085,0.189939,0.216976,0.18804,0.258366,0.254988,0.256345,0.184172,0.236223
1373,0.174517,0.222875,0.2085,0.189939,0.216976,0.18804,0.258366,0.254988,0.256345,0.179684,0.236223
1374,0.174517,0.223563,0.2085,0.189939,0.216976,0.18804,0.258366,0.254988,0.256345,0.179684,0.236223
1375,0.174517,0.223563,0.2085,0.197258,0.216976,0.18804,0.258366,0.254988,0.256345,0.179684,0.236223
1376,0.174517,0.223563,0.2085,0.200879,0.216976,0.18804,0.258366,0.254988,0.256345,0.179684,0.236223
1377,0.174517,0.223563,0.2085,0.203751,0.216976,0.18804,0.258366,0.254988,0.256345,0.179684,0.236223
1378,0.174517,0.223563,0.2085,0.204567,0.216976,0.18804,0.258366,0.254988,0.256345,0.179684,0.236223
1379,0.174517,0.223563,0.2085,0.207104,0.216976,0.18804,0.258366,0.254988,0.256345,0.179684,0.236223
1380,0.174517,0.223563,0.2085,0.205013,0.216976,0.18804,0.258366,0.254988,0.256345,0.179684,0.236223
